ticker,price_id,asset_id,data,open_price,high_price,low_price,close_price,volume,source
FLRY3.SA,43,1,2021-04-29,18.491853860266552,18.701331655998484,18.39794936584784,18.4412899017334,1541483,yfinance
SAPR11.SA,3872,5,2021-04-29,15.449490270531323,15.734913842377745,15.36166688139874,15.69100284576416,1575100,yfinance
PETR3.SA,2537,3,2021-04-29,7.245526135387583,7.309753818825861,6.9916727793719815,7.058959007263184,18139100,yfinance
VALE3.SA,5119,6,2021-04-29,67.76141551661911,68.22044308099548,66.97622926966237,67.616455078125,19724300,yfinance
KFOF11.SA,1291,2,2021-04-30,61.82891023111456,62.501033735740464,61.76365644029998,62.122554779052734,3011,yfinance
VALE3.SA,5120,6,2021-04-30,67.03662059751179,67.38089354118307,65.84676361083984,65.84676361083984,36888200,yfinance
SAPR11.SA,3873,5,2021-04-30,15.588544616184258,15.756872690694415,15.36898820025713,15.625138282775879,2324300,yfinance
FLRY3.SA,44,1,2021-04-30,18.701334926900547,19.24308733707884,18.33294176848884,18.455739974975586,3507256,yfinance
PETR3.SA,2538,3,2021-04-30,7.00084666454486,7.159887449488827,6.967203847875735,7.065074920654297,27333100,yfinance
KFOF11.SA,1292,2,2021-05-03,62.12256824864624,62.18130015809536,61.9790118691459,62.03773880004883,2142,yfinance
SAPR11.SA,3874,5,2021-05-03,15.544634919409239,15.734917813970599,15.229936339784905,15.310441017150879,2155200,yfinance
FLRY3.SA,45,1,2021-05-03,18.499075339470398,18.549637831643373,17.93565135424589,18.123458862304688,2682007,yfinance
VALE3.SA,5121,6,2021-05-03,66.2574733983486,66.65006647043526,65.38773392154951,65.50852966308594,19641000,yfinance
PETR3.SA,2539,3,2021-05-03,7.08648455810247,7.114010871846141,6.964145709995955,7.037549018859863,15331500,yfinance
SAPR11.SA,3875,5,2021-05-04,15.317755501783363,15.412896224718155,15.003057009459594,15.017694473266602,1626200,yfinance
PETR3.SA,2540,3,2021-05-04,7.052841132438561,7.114010847965301,6.8754496574401855,6.8754496574401855,15023900,yfinance
